support,itemsets
0.0015101166461028393,"frozenset({'decade_2000', 'cluster_90'})"
0.004148089834909052,"frozenset({'cluster_86', 'decade_2010'})"
0.001358726506142655,"frozenset({'decade_2000', 'cluster_86'})"
0.00017788341445321666,"frozenset({'cluster_86', 'decade_1880'})"
0.0003746905964014564,"frozenset({'cluster_86', 'decade_1890'})"
0.00016274440045719823,"frozenset({'cluster_86', 'decade_1910'})"
0.00016274440045719823,"frozenset({'cluster_86', 'decade_1900'})"
0.00012489686546715212,"frozenset({'cluster_86', 'decade_1870'})"
0.004462224375326435,"frozenset({'cluster_84', 'decade_2010'})"
0.0014306368226237424,"frozenset({'decade_2000', 'cluster_84'})"
0.00012111211196814751,"frozenset({'decade_1890', 'cluster_84'})"
0.00010975785147113369,"frozenset({'cluster_84', 'decade_1870'})"
0.007054780522144592,"frozenset({'cluster_40', 'decade_2010'})"
0.002456305020853992,"frozenset({'cluster_40', 'decade_2000'})"
0.0003444125684094195,"frozenset({'cluster_81', 'decade_1880'})"
0.00040118387089448863,"frozenset({'cluster_91', 'decade_1880'})"
0.00012868161896615674,"frozenset({'cluster_70', 'decade_1880'})"
0.00037090584290245176,"frozenset({'cluster_14', 'decade_1880'})"
0.0003141345404173826,"frozenset({'cluster_48', 'decade_1880'})"
0.00043903140588453474,"frozenset({'cluster_1', 'decade_1880'})"
0.0001476053864611798,"frozenset({'cluster_66', 'decade_1880'})"
0.0003860448568984702,"frozenset({'cluster_75', 'decade_1880'})"
0.0005677130248506915,"frozenset({'cluster_77', 'decade_1880'})"
0.0004087533778924979,"frozenset({'cluster_15', 'decade_1880'})"
0.0003027802799203688,"frozenset({'cluster_28', 'decade_1880'})"
0.0005298654898606453,"frozenset({'cluster_71', 'decade_1880'})"
0.0004920179548705992,"frozenset({'cluster_59', 'decade_1880'})"
0.00033684306141141027,"frozenset({'cluster_25', 'decade_1880'})"
0.00016652915395620283,"frozenset({'cluster_32', 'decade_1880'})"
0.0002460089774352996,"frozenset({'cluster_24', 'decade_1880'})"
0.00024979373093430424,"frozenset({'cluster_52', 'decade_1880'})"
0.0004087533778924979,"frozenset({'cluster_83', 'decade_1880'})"
0.0003179192939163872,"frozenset({'decade_1880', 'cluster_30'})"
0.00032170404741539184,"frozenset({'decade_1880', 'cluster_82'})"
0.00017031390745520745,"frozenset({'cluster_0', 'decade_1880'})"
0.0002952107729223596,"frozenset({'cluster_53', 'decade_1880'})"
0.0001173273584691429,"frozenset({'cluster_7', 'decade_1880'})"
0.0001173273584691429,"frozenset({'cluster_16', 'decade_1880'})"
0.006051820844908371,"frozenset({'cluster_16', 'decade_2010'})"
0.0016425830185680006,"frozenset({'decade_2000', 'cluster_16'})"
0.00021194619594425815,"frozenset({'decade_1890', 'cluster_16'})"
0.00012489686546715212,"frozenset({'cluster_16', 'decade_1910'})"
0.0003065650334193734,"frozenset({'cluster_75', 'decade_1500'})"
0.0002308699634392812,"frozenset({'cluster_32', 'decade_1500'})"
0.0002346547169382858,"frozenset({'cluster_83', 'decade_1500'})"
0.0003141345404173826,"frozenset({'cluster_14', 'decade_1500'})"
0.000223300456441272,"frozenset({'cluster_25', 'decade_1500'})"
0.00010975785147113369,"frozenset({'cluster_97', 'decade_1500'})"
0.0002687174984293273,"frozenset({'cluster_81', 'decade_1500'})"
0.00023843947043729043,"frozenset({'decade_1500', 'cluster_30'})"
0.0002725022519283319,"frozenset({'decade_1500', 'cluster_91'})"
0.00017409866095421204,"frozenset({'cluster_4', 'decade_1500'})"
0.00010975785147113369,"frozenset({'decade_1500', 'cluster_88'})"
0.00017409866095421204,"frozenset({'decade_1500', 'cluster_48'})"
0.0002270852099402766,"frozenset({'decade_1500', 'cluster_24'})"
0.0001135426049701383,"frozenset({'decade_1500', 'cluster_93'})"
0.00017031390745520745,"frozenset({'cluster_71', 'decade_1500'})"
0.0003065650334193734,"frozenset({'decade_1500', 'cluster_1'})"
0.0002687174984293273,"frozenset({'decade_1500', 'cluster_38'})"
0.00020437668894624894,"frozenset({'cluster_15', 'decade_1500'})"
0.00012868161896615674,"frozenset({'cluster_94', 'decade_1500'})"
0.00020437668894624894,"frozenset({'cluster_28', 'decade_1500'})"
0.00014003587946317055,"frozenset({'cluster_99', 'decade_1500'})"
0.00016652915395620283,"frozenset({'cluster_19', 'decade_1500'})"
0.00015517489345918901,"frozenset({'cluster_69', 'decade_1500'})"
0.00010597309797212908,"frozenset({'decade_1500', 'cluster_13'})"
0.00025357848443330886,"frozenset({'cluster_75', 'decade_1480'})"
0.00016274440045719823,"frozenset({'cluster_83', 'decade_1480'})"
0.00023843947043729043,"frozenset({'decade_1480', 'cluster_91'})"
0.00018166816795222126,"frozenset({'decade_1480', 'cluster_48'})"
0.00010597309797212908,"frozenset({'cluster_35', 'decade_1480'})"
0.00012868161896615674,"frozenset({'cluster_15', 'decade_1480'})"
0.0001892376749502305,"frozenset({'cluster_14', 'decade_1480'})"
0.00018545292145122588,"frozenset({'decade_1480', 'cluster_38'})"
0.00017031390745520745,"frozenset({'cluster_81', 'decade_1480'})"
0.00024222422393629502,"frozenset({'cluster_1', 'decade_1480'})"
0.00019680718194823972,"frozenset({'cluster_25', 'decade_1480'})"
0.00012111211196814751,"frozenset({'cluster_69', 'decade_1480'})"
0.00016652915395620283,"frozenset({'cluster_19', 'decade_1480'})"
0.00012868161896615674,"frozenset({'decade_1480', 'cluster_30'})"
0.00017788341445321666,"frozenset({'decade_1480', 'cluster_24'})"
0.0010180986912322401,"frozenset({'cluster_69', 'decade_2000'})"
0.00019680718194823972,"frozenset({'cluster_69', 'decade_1880'})"
0.0023427624158838534,"frozenset({'cluster_69', 'decade_2010'})"
0.00012489686546715212,"frozenset({'cluster_69', 'decade_1850'})"
0.00020437668894624894,"frozenset({'cluster_69', 'decade_1890'})"
0.0001173273584691429,"frozenset({'cluster_69', 'decade_1900'})"
0.00016274440045719823,"frozenset({'cluster_69', 'decade_1870'})"
0.003939928392463799,"frozenset({'cluster_8', 'decade_2010'})"
0.0013852197806356872,"frozenset({'decade_2000', 'cluster_8'})"
0.00010975785147113369,"frozenset({'cluster_8', 'decade_1620'})"
0.008345381465305165,"frozenset({'cluster_59', 'decade_2010'})"
0.0021686637549296413,"frozenset({'decade_2000', 'cluster_59'})"
0.0008553542907750419,"frozenset({'cluster_59', 'decade_1890'})"
0.00016652915395620283,"frozenset({'decade_1780', 'cluster_82'})"
0.0001173273584691429,"frozenset({'decade_1780', 'cluster_24'})"
0.00012489686546715212,"frozenset({'decade_1780', 'cluster_71'})"
0.00012111211196814751,"frozenset({'decade_1780', 'cluster_17'})"
0.0001135426049701383,"frozenset({'decade_1840', 'cluster_24'})"
0.00010975785147113369,"frozenset({'decade_1840', 'cluster_1'})"
0.00017031390745520745,"frozenset({'decade_1840', 'cluster_32'})"
0.00013246637246516134,"frozenset({'decade_1840', 'cluster_82'})"
0.00010218834447312447,"frozenset({'decade_1840', 'cluster_81'})"
0.00010975785147113369,"frozenset({'decade_1840', 'cluster_91'})"
0.00017788341445321666,"frozenset({'cluster_71', 'decade_1570'})"
0.0001135426049701383,"frozenset({'cluster_83', 'decade_1570'})"
0.00010597309797212908,"frozenset({'cluster_91', 'decade_1570'})"
0.00013625112596416596,"frozenset({'cluster_1', 'decade_1570'})"
0.00010975785147113369,"frozenset({'cluster_19', 'decade_1570'})"
0.0003065650334193734,"frozenset({'cluster_24', 'decade_1570'})"
0.00010975785147113369,"frozenset({'cluster_75', 'decade_1570'})"
0.00010975785147113369,"frozenset({'cluster_69', 'decade_1570'})"
0.0001173273584691429,"frozenset({'cluster_99', 'decade_1570'})"
0.0001135426049701383,"frozenset({'cluster_93', 'decade_1570'})"
0.0001135426049701383,"frozenset({'cluster_94', 'decade_1570'})"
0.0001135426049701383,"frozenset({'cluster_38', 'decade_1570'})"
0.00010218834447312447,"frozenset({'cluster_88', 'decade_1570'})"
0.00015517489345918901,"frozenset({'cluster_82', 'decade_1570'})"
0.006430296194808832,"frozenset({'cluster_92', 'decade_2010'})"
0.00018545292145122588,"frozenset({'cluster_92', 'decade_1880'})"
0.00032548880091439646,"frozenset({'decade_1890', 'cluster_92'})"
0.001899946256500314,"frozenset({'decade_2000', 'cluster_92'})"
0.0002460089774352996,"frozenset({'cluster_92', 'decade_1910'})"
0.00016652915395620283,"frozenset({'decade_1900', 'cluster_92'})"
0.00485205398572391,"frozenset({'cluster_72', 'decade_2010'})"
0.00014003587946317055,"frozenset({'cluster_72', 'decade_1870'})"
0.0014344215761227471,"frozenset({'decade_2000', 'cluster_72'})"
0.00013625112596416596,"frozenset({'cluster_72', 'decade_1880'})"
0.00012868161896615674,"frozenset({'decade_1900', 'cluster_72'})"
0.00021951570294226737,"frozenset({'decade_1890', 'cluster_72'})"
0.009832789590413976,"frozenset({'cluster_53', 'decade_2010'})"
0.003890726596976739,"frozenset({'decade_2000', 'cluster_53'})"
0.0007758744672959451,"frozenset({'cluster_53', 'decade_1890'})"
0.000223300456441272,"frozenset({'cluster_24', 'decade_1530'})"
0.00016652915395620283,"frozenset({'cluster_71', 'decade_1530'})"
0.00010975785147113369,"frozenset({'cluster_14', 'decade_1530'})"
0.00010597309797212908,"frozenset({'cluster_17', 'decade_1530'})"
0.0001135426049701383,"frozenset({'cluster_81', 'decade_1530'})"
0.0001135426049701383,"frozenset({'cluster_88', 'decade_1530'})"
0.00012489686546715212,"frozenset({'cluster_93', 'decade_1530'})"
0.00010597309797212908,"frozenset({'cluster_94', 'decade_1530'})"
0.0018885919960033002,"frozenset({'decade_2000', 'cluster_83'})"
0.0006169148203377514,"frozenset({'cluster_83', 'decade_1890'})"
0.004280556207374214,"frozenset({'cluster_83', 'decade_2010'})"
0.0001476053864611798,"frozenset({'cluster_25', 'decade_1420'})"
0.001124071789204369,"frozenset({'cluster_60', 'decade_2000'})"
0.003288950790635006,"frozenset({'cluster_60', 'decade_2010'})"
0.00018545292145122588,"frozenset({'cluster_60', 'decade_1890'})"
0.00012868161896615674,"frozenset({'cluster_60', 'decade_1910'})"
0.0001135426049701383,"frozenset({'cluster_60', 'decade_1880'})"
0.0001476053864611798,"frozenset({'cluster_60', 'decade_1620'})"
0.0001135426049701383,"frozenset({'cluster_60', 'decade_1900'})"
0.00012489686546715212,"frozenset({'cluster_60', 'decade_1870'})"
0.00013625112596416596,"frozenset({'cluster_88', 'decade_1660'})"
0.00016652915395620283,"frozenset({'cluster_94', 'decade_1660'})"
0.0004958027083696039,"frozenset({'cluster_24', 'decade_1660'})"
0.00018545292145122588,"frozenset({'cluster_17', 'decade_1660'})"
0.00047309418737557623,"frozenset({'cluster_82', 'decade_1660'})"
0.00014382063296217517,"frozenset({'cluster_1', 'decade_1660'})"
0.00012868161896615674,"frozenset({'cluster_91', 'decade_1660'})"
0.0001930224284492351,"frozenset({'cluster_83', 'decade_1660'})"
0.0001173273584691429,"frozenset({'cluster_38', 'decade_1660'})"
0.00010218834447312447,"frozenset({'cluster_60', 'decade_1660'})"
0.0001930224284492351,"frozenset({'cluster_27', 'decade_1660'})"
0.00012111211196814751,"frozenset({'cluster_8', 'decade_1660'})"
0.0001173273584691429,"frozenset({'cluster_75', 'decade_1660'})"
0.00032927355441340103,"frozenset({'cluster_71', 'decade_1660'})"
0.00018545292145122588,"frozenset({'cluster_93', 'decade_1660'})"
0.00012868161896615674,"frozenset({'cluster_99', 'decade_1660'})"
0.00010218834447312447,"frozenset({'cluster_81', 'decade_1660'})"
0.00020437668894624894,"frozenset({'cluster_69', 'decade_1660'})"
0.00013246637246516134,"frozenset({'cluster_14', 'decade_1660'})"
0.00398156068095285,"frozenset({'cluster_35', 'decade_2010'})"
0.001309524710655595,"frozenset({'decade_2000', 'cluster_35'})"
0.0001589596469581936,"frozenset({'cluster_35', 'decade_1910'})"
0.00032927355441340103,"frozenset({'decade_1890', 'cluster_35'})"
0.00021573094944326275,"frozenset({'cluster_35', 'decade_1880'})"
0.00017788341445321666,"frozenset({'decade_1900', 'cluster_35'})"
0.004496287156817476,"frozenset({'cluster_3', 'decade_2010'})"
0.0001589596469581936,"frozenset({'cluster_3', 'decade_1890'})"
0.0014344215761227471,"frozenset({'decade_2000', 'cluster_3'})"
0.00010597309797212908,"frozenset({'cluster_3', 'decade_1880'})"
0.00010597309797212908,"frozenset({'cluster_3', 'decade_1870'})"
0.0002308699634392812,"frozenset({'decade_1490', 'cluster_91'})"
0.00017409866095421204,"frozenset({'cluster_75', 'decade_1490'})"
0.00013246637246516134,"frozenset({'decade_1490', 'cluster_48'})"
0.0001892376749502305,"frozenset({'decade_1490', 'cluster_1'})"
0.00021194619594425815,"frozenset({'cluster_32', 'decade_1490'})"
0.0002308699634392812,"frozenset({'decade_1490', 'cluster_38'})"
0.00014003587946317055,"frozenset({'cluster_4', 'decade_1490'})"
0.00010975785147113369,"frozenset({'cluster_99', 'decade_1490'})"
0.0001513901399601844,"frozenset({'decade_1490', 'cluster_24'})"
0.00014382063296217517,"frozenset({'decade_1490', 'cluster_15'})"
0.0001173273584691429,"frozenset({'decade_1490', 'cluster_71'})"
0.00023843947043729043,"frozenset({'cluster_25', 'decade_1490'})"
0.00017409866095421204,"frozenset({'cluster_81', 'decade_1490'})"
0.0002573632379323135,"frozenset({'cluster_83', 'decade_1490'})"
0.00018545292145122588,"frozenset({'cluster_97', 'decade_1490'})"
0.00027628700542733654,"frozenset({'cluster_14', 'decade_1490'})"
0.00018166816795222126,"frozenset({'decade_1490', 'cluster_19'})"
0.00012868161896615674,"frozenset({'cluster_28', 'decade_1490'})"
0.00014382063296217517,"frozenset({'cluster_69', 'decade_1490'})"
0.00010975785147113369,"frozenset({'decade_1490', 'cluster_93'})"
0.006203210984868555,"frozenset({'cluster_74', 'decade_2010'})"
0.0018961615030013096,"frozenset({'decade_2000', 'cluster_74'})"
0.008848753680672778,"frozenset({'cluster_70', 'decade_2010'})"
0.0024108879788659367,"frozenset({'decade_2000', 'cluster_70'})"
0.0003633363359044425,"frozenset({'decade_1890', 'cluster_70'})"
0.004299479974869237,"frozenset({'decade_2010', 'cluster_79'})"
0.0015441794275938808,"frozenset({'decade_2000', 'cluster_79'})"
0.00017409866095421204,"frozenset({'cluster_19', 'decade_1510'})"
0.00012489686546715212,"frozenset({'decade_1510', 'cluster_13'})"
0.00014382063296217517,"frozenset({'decade_1510', 'cluster_15'})"
0.00017031390745520745,"frozenset({'cluster_69', 'decade_1510'})"
0.00010218834447312447,"frozenset({'decade_1510', 'cluster_30'})"
0.0002346547169382858,"frozenset({'cluster_83', 'decade_1510'})"
0.00017031390745520745,"frozenset({'decade_1510', 'cluster_38'})"
0.00025357848443330886,"frozenset({'cluster_81', 'decade_1510'})"
0.00016652915395620283,"frozenset({'cluster_25', 'decade_1510'})"
0.00014382063296217517,"frozenset({'cluster_99', 'decade_1510'})"
0.00039361436389647944,"frozenset({'cluster_14', 'decade_1510'})"
0.00036712108940344714,"frozenset({'decade_1510', 'cluster_1'})"
0.00033305830791240565,"frozenset({'cluster_75', 'decade_1510'})"
0.0003746905964014564,"frozenset({'decade_1510', 'cluster_24'})"
0.00014003587946317055,"frozenset({'cluster_94', 'decade_1510'})"
0.00021951570294226737,"frozenset({'decade_1510', 'cluster_71'})"
0.00014003587946317055,"frozenset({'decade_1510', 'cluster_93'})"
0.0003065650334193734,"frozenset({'cluster_32', 'decade_1510'})"
0.00014003587946317055,"frozenset({'decade_1510', 'cluster_82'})"
0.00024979373093430424,"frozenset({'decade_1510', 'cluster_91'})"
0.0001589596469581936,"frozenset({'cluster_28', 'decade_1510'})"
0.00010597309797212908,"frozenset({'cluster_86', 'decade_1510'})"
0.00010975785147113369,"frozenset({'decade_1510', 'cluster_48'})"
0.0001135426049701383,"frozenset({'decade_1510', 'cluster_35'})"
0.0001173273584691429,"frozenset({'decade_1510', 'cluster_88'})"
0.00017031390745520745,"frozenset({'cluster_97', 'decade_1510'})"
0.0056771302485069145,"frozenset({'cluster_1', 'decade_2010'})"
0.0006774708763218251,"frozenset({'decade_1890', 'cluster_1'})"
0.0019188700239953372,"frozenset({'decade_2000', 'cluster_1'})"
0.0002460089774352996,"frozenset({'decade_1630', 'cluster_1'})"
0.0004693094338765716,"frozenset({'decade_1630', 'cluster_82'})"
0.00026493274493032267,"frozenset({'cluster_69', 'decade_1630'})"
0.00018545292145122588,"frozenset({'decade_1630', 'cluster_83'})"
0.0005639282713516869,"frozenset({'decade_1630', 'cluster_24'})"
0.0001476053864611798,"frozenset({'decade_1630', 'cluster_8'})"
0.0001589596469581936,"frozenset({'cluster_99', 'decade_1630'})"
0.00028764126592435035,"frozenset({'decade_1630', 'cluster_17'})"
0.00021573094944326275,"frozenset({'decade_1630', 'cluster_93'})"
0.00020059193544724431,"frozenset({'decade_1630', 'cluster_38'})"
0.00021194619594425815,"frozenset({'decade_1630', 'cluster_27'})"
0.00024222422393629502,"frozenset({'cluster_94', 'decade_1630'})"
0.0001135426049701383,"frozenset({'decade_1630', 'cluster_19'})"
0.00032927355441340103,"frozenset({'decade_1630', 'cluster_71'})"
0.00020059193544724431,"frozenset({'cluster_75', 'decade_1630'})"
0.0001173273584691429,"frozenset({'cluster_25', 'decade_1630'})"
0.00017031390745520745,"frozenset({'decade_1630', 'cluster_91'})"
0.00012111211196814751,"frozenset({'decade_1630', 'cluster_72'})"
0.00021951570294226737,"frozenset({'decade_1630', 'cluster_88'})"
0.00017031390745520745,"frozenset({'cluster_81', 'decade_1630'})"
0.00012489686546715212,"frozenset({'cluster_60', 'decade_1630'})"
0.00014003587946317055,"frozenset({'cluster_14', 'decade_1630'})"
0.004159444095406066,"frozenset({'cluster_56', 'decade_2010'})"
0.0020816144244525355,"frozenset({'decade_2000', 'cluster_56'})"
0.007732251398466418,"frozenset({'cluster_6', 'decade_2010'})"
0.0023730404438758903,"frozenset({'decade_2000', 'cluster_6'})"
0.0021610942479316324,"frozenset({'cluster_25', 'decade_2000'})"
0.005362995708089532,"frozenset({'cluster_25', 'decade_2010'})"
0.000601775806341733,"frozenset({'cluster_25', 'decade_1890'})"
0.003750690717513568,"frozenset({'decade_2000', 'cluster_52'})"
0.01183113943788841,"frozenset({'cluster_52', 'decade_2010'})"
0.0009953901702382125,"frozenset({'decade_1890', 'cluster_52'})"
0.008402152767790234,"frozenset({'decade_2010', 'cluster_29'})"
0.0021762332619276506,"frozenset({'decade_2000', 'cluster_29'})"
0.00017031390745520745,"frozenset({'decade_1880', 'cluster_29'})"
0.0003444125684094195,"frozenset({'decade_1890', 'cluster_29'})"
0.0001173273584691429,"frozenset({'decade_1760', 'cluster_24'})"
0.00012489686546715212,"frozenset({'decade_1760', 'cluster_71'})"
0.0001173273584691429,"frozenset({'decade_1760', 'cluster_82'})"
0.005885291690952169,"frozenset({'cluster_65', 'decade_2010'})"
0.002550923858329107,"frozenset({'decade_2000', 'cluster_65'})"
0.00010975785147113369,"frozenset({'decade_1900', 'cluster_65'})"
0.00016652915395620283,"frozenset({'decade_1890', 'cluster_65'})"
0.0063470316178307305,"frozenset({'cluster_48', 'decade_2010'})"
0.002475228788349015,"frozenset({'decade_2000', 'cluster_48'})"
0.0006206995738367561,"frozenset({'decade_1890', 'cluster_48'})"
0.00010597309797212908,"frozenset({'decade_1770', 'cluster_1'})"
0.00010597309797212908,"frozenset({'decade_1770', 'cluster_77'})"
0.00015517489345918901,"frozenset({'decade_1770', 'cluster_24'})"
0.00010975785147113369,"frozenset({'cluster_81', 'decade_1770'})"
0.0001173273584691429,"frozenset({'decade_1770', 'cluster_32'})"
0.00016652915395620283,"frozenset({'decade_1770', 'cluster_82'})"
0.00010597309797212908,"frozenset({'decade_1770', 'cluster_83'})"
0.0002800717589263411,"frozenset({'decade_1770', 'cluster_71'})"
0.00014382063296217517,"frozenset({'decade_1770', 'cluster_17'})"
0.00010597309797212908,"frozenset({'cluster_75', 'decade_1770'})"
0.004242708672384168,"frozenset({'cluster_2', 'decade_2010'})"
0.0014684843576137886,"frozenset({'decade_2000', 'cluster_2'})"
0.0052910853916084445,"frozenset({'decade_2010', 'cluster_23'})"
0.00017409866095421204,"frozenset({'decade_1890', 'cluster_23'})"
0.0015858117160829316,"frozenset({'decade_2000', 'cluster_23'})"
0.00017031390745520745,"frozenset({'decade_1910', 'cluster_23'})"
0.004848269232224905,"frozenset({'cluster_47', 'decade_2010'})"
0.0017447713630411252,"frozenset({'decade_2000', 'cluster_47'})"
0.00017031390745520745,"frozenset({'decade_1890', 'cluster_47'})"
0.007921489073416648,"frozenset({'cluster_7', 'decade_2010'})"
0.0038188162804956515,"frozenset({'cluster_7', 'decade_2000'})"
0.00040496862439349325,"frozenset({'cluster_7', 'decade_1890'})"
0.003065650334193734,"frozenset({'cluster_51', 'decade_2010'})"
0.0012338296406755028,"frozenset({'decade_2000', 'cluster_51'})"
0.00679741728421228,"frozenset({'cluster_49', 'decade_2010'})"
0.0016842153070570514,"frozenset({'decade_2000', 'cluster_49'})"
0.006513560771786934,"frozenset({'cluster_57', 'decade_2010'})"
0.0017296323490451067,"frozenset({'cluster_57', 'decade_2000'})"
0.0082923949163191,"frozenset({'cluster_87', 'decade_2010'})"
0.0001476053864611798,"frozenset({'cluster_87', 'decade_1890'})"
0.0021194619594425814,"frozenset({'decade_2000', 'cluster_87'})"
0.005499246834053698,"frozenset({'cluster_67', 'decade_2010'})"
0.0014003587946317057,"frozenset({'decade_2000', 'cluster_67'})"
0.002891551673239522,"frozenset({'decade_2000', 'cluster_0'})"
0.009567856845483653,"frozenset({'cluster_0', 'decade_2010'})"
0.00041632288489050706,"frozenset({'cluster_0', 'decade_1890'})"
0.00393235888546579,"frozenset({'cluster_54', 'decade_2010'})"
0.0017788341445321666,"frozenset({'decade_2000', 'cluster_54'})"
0.005544663876041753,"frozenset({'cluster_95', 'decade_2010'})"
0.0016880000605560559,"frozenset({'decade_2000', 'cluster_95'})"
0.00014382063296217517,"frozenset({'cluster_95', 'decade_1890'})"
0.00042767714538752093,"frozenset({'cluster_77', 'decade_1910'})"
0.000223300456441272,"frozenset({'decade_1910', 'cluster_29'})"
0.0002573632379323135,"frozenset({'cluster_7', 'decade_1910'})"
0.00018545292145122588,"frozenset({'cluster_4', 'decade_1910'})"
0.0003444125684094195,"frozenset({'cluster_52', 'decade_1910'})"
0.00028385651242534573,"frozenset({'cluster_1', 'decade_1910'})"
0.00026493274493032267,"frozenset({'cluster_14', 'decade_1910'})"
0.0002800717589263411,"frozenset({'decade_1910', 'cluster_91'})"
0.00026493274493032267,"frozenset({'decade_1910', 'cluster_30'})"
0.00020437668894624894,"frozenset({'cluster_13', 'decade_1910'})"
0.00015517489345918901,"frozenset({'cluster_0', 'decade_1910'})"
0.00017031390745520745,"frozenset({'cluster_17', 'decade_1910'})"
0.00021573094944326275,"frozenset({'decade_1910', 'cluster_38'})"
0.0002460089774352996,"frozenset({'cluster_81', 'decade_1910'})"
0.00044281615938353936,"frozenset({'cluster_53', 'decade_1910'})"
0.0002573632379323135,"frozenset({'cluster_59', 'decade_1910'})"
0.00024222422393629502,"frozenset({'cluster_71', 'decade_1910'})"
0.00017031390745520745,"frozenset({'decade_1910', 'cluster_70'})"
0.0002573632379323135,"frozenset({'cluster_25', 'decade_1910'})"
0.00024979373093430424,"frozenset({'cluster_15', 'decade_1910'})"
0.00021951570294226737,"frozenset({'cluster_19', 'decade_1910'})"
0.0001135426049701383,"frozenset({'cluster_24', 'decade_1910'})"
0.00021951570294226737,"frozenset({'cluster_83', 'decade_1910'})"
0.0002308699634392812,"frozenset({'cluster_66', 'decade_1910'})"
0.0002725022519283319,"frozenset({'decade_1910', 'cluster_48'})"
0.0001173273584691429,"frozenset({'decade_1910', 'cluster_82'})"
0.0002725022519283319,"frozenset({'cluster_28', 'decade_1910'})"
0.0001173273584691429,"frozenset({'cluster_32', 'decade_1910'})"
0.0002800717589263411,"frozenset({'cluster_75', 'decade_1910'})"
0.00012111211196814751,"frozenset({'cluster_7', 'decade_1940'})"
0.00015517489345918901,"frozenset({'cluster_52', 'decade_1940'})"
0.00012489686546715212,"frozenset({'cluster_81', 'decade_1940'})"
0.00020059193544724431,"frozenset({'cluster_66', 'decade_1940'})"
0.00010597309797212908,"frozenset({'cluster_1', 'decade_1940'})"
0.00013246637246516134,"frozenset({'cluster_43', 'decade_1940'})"
0.0001173273584691429,"frozenset({'cluster_47', 'decade_1940'})"
0.00010597309797212908,"frozenset({'cluster_17', 'decade_1940'})"
0.00017409866095421204,"frozenset({'cluster_53', 'decade_1940'})"
0.0001173273584691429,"frozenset({'cluster_28', 'decade_1940'})"
0.00010218834447312447,"frozenset({'cluster_55', 'decade_1940'})"
0.000223300456441272,"frozenset({'cluster_77', 'decade_1940'})"
0.00010218834447312447,"frozenset({'cluster_48', 'decade_1940'})"
0.00010975785147113369,"frozenset({'cluster_71', 'decade_1940'})"
0.00010975785147113369,"frozenset({'cluster_59', 'decade_1940'})"
0.00010597309797212908,"frozenset({'cluster_75', 'decade_1940'})"
0.00012489686546715212,"frozenset({'cluster_0', 'decade_1930'})"
0.00010975785147113369,"frozenset({'decade_1930', 'cluster_70'})"
0.00017788341445321666,"frozenset({'decade_1930', 'cluster_30'})"
0.0001513901399601844,"frozenset({'decade_1930', 'cluster_55'})"
0.0001513901399601844,"frozenset({'cluster_14', 'decade_1930'})"
0.0001173273584691429,"frozenset({'decade_1930', 'cluster_17'})"
0.00021194619594425815,"frozenset({'decade_1930', 'cluster_66'})"
0.00017788341445321666,"frozenset({'cluster_53', 'decade_1930'})"
0.0001135426049701383,"frozenset({'decade_1930', 'cluster_32'})"
0.00010597309797212908,"frozenset({'decade_1930', 'cluster_71'})"
0.00017409866095421204,"frozenset({'decade_1930', 'cluster_52'})"
0.00013246637246516134,"frozenset({'decade_1930', 'cluster_15'})"
0.0001513901399601844,"frozenset({'cluster_81', 'decade_1930'})"
0.0001513901399601844,"frozenset({'decade_1930', 'cluster_91'})"
0.00010218834447312447,"frozenset({'decade_1930', 'cluster_13'})"
0.00012111211196814751,"frozenset({'cluster_75', 'decade_1930'})"
0.00013246637246516134,"frozenset({'decade_1930', 'cluster_29'})"
0.00010218834447312447,"frozenset({'cluster_25', 'decade_1930'})"
0.0001892376749502305,"frozenset({'decade_1930', 'cluster_28'})"
0.00017031390745520745,"frozenset({'cluster_11', 'decade_1930'})"
0.00010218834447312447,"frozenset({'decade_1930', 'cluster_92'})"
0.00015517489345918901,"frozenset({'decade_1930', 'cluster_1'})"
0.00021194619594425815,"frozenset({'decade_1930', 'cluster_59'})"
0.00015517489345918901,"frozenset({'decade_1930', 'cluster_48'})"
0.0001135426049701383,"frozenset({'decade_1930', 'cluster_83'})"
0.0001173273584691429,"frozenset({'cluster_4', 'decade_1930'})"
0.00010218834447312447,"frozenset({'cluster_97', 'decade_1930'})"
0.0002270852099402766,"frozenset({'cluster_77', 'decade_1930'})"
0.0001135426049701383,"frozenset({'cluster_86', 'decade_1950'})"
0.00021951570294226737,"frozenset({'cluster_77', 'decade_1950'})"
0.0004958027083696039,"frozenset({'cluster_66', 'decade_1950'})"
0.00020437668894624894,"frozenset({'cluster_53', 'decade_1950'})"
0.00016652915395620283,"frozenset({'cluster_91', 'decade_1950'})"
0.00012111211196814751,"frozenset({'cluster_38', 'decade_1950'})"
0.00021194619594425815,"frozenset({'cluster_7', 'decade_1950'})"
0.00010975785147113369,"frozenset({'cluster_55', 'decade_1950'})"
0.0002346547169382858,"frozenset({'cluster_59', 'decade_1950'})"
0.0001135426049701383,"frozenset({'cluster_87', 'decade_1950'})"
0.0001173273584691429,"frozenset({'cluster_92', 'decade_1950'})"
0.00010975785147113369,"frozenset({'cluster_83', 'decade_1950'})"
0.00014382063296217517,"frozenset({'cluster_1', 'decade_1950'})"
